RegionID,SizeRank,RegionName,RegionType,StateName,date,zhvi,year,month,year_month
20,38,Idaho,state,,2019-11-30,292259.9823580552,2019,11,2019-11
61,39,West Virginia,state,,2019-11-30,119682.6383055635,2019,11,2019-11
18,40,Hawaii,state,,2019-11-30,611493.9657268246,2019,11,2019-11
39,41,New Hampshire,state,,2019-11-30,292227.052089327,2019,11,2019-11
28,42,Maine,state,,2019-11-30,241486.76772099023,2019,11,2019-11
50,43,Rhode Island,state,,2019-11-30,303422.6850218309,2019,11,2019-11
35,44,Montana,state,,2019-11-30,272090.0356361182,2019,11,2019-11
13,45,Delaware,state,,2019-11-30,275966.48151297454,2019,11,2019-11
52,46,South Dakota,state,,2019-11-30,209985.72119266583,2019,11,2019-11
37,47,North Dakota,state,,2019-11-30,224047.65147159077,2019,11,2019-11
3,48,Alaska,state,,2019-11-30,311996.61455902964,2019,11,2019-11
12,49,District of Columbia,state,,2019-11-30,578959.9333899035,2019,11,2019-11
58,50,Vermont,state,,2019-11-30,265673.83522693487,2019,11,2019-11
62,51,Wyoming,state,,2019-11-30,252831.3131835012,2019,11,2019-11
9,0,California,state,,2019-12-31,556532.9118860561,2019,12,2019-12
54,1,Texas,state,,2019-12-31,221599.68072778863,2019,12,2019-12
14,2,Florida,state,,2019-12-31,250366.43841904905,2019,12,2019-12
43,3,New York,state,,2019-12-31,345700.5510336728,2019,12,2019-12
47,4,Pennsylvania,state,,2019-12-31,195695.4115734354,2019,12,2019-12
21,5,Illinois,state,,2019-12-31,196870.5030008664,2019,12,2019-12
44,6,Ohio,state,,2019-12-31,155697.77652132715,2019,12,2019-12
16,7,Georgia,state,,2019-12-31,214205.12716848205,2019,12,2019-12
36,8,North Carolina,state,,2019-12-31,214018.41497686933,2019,12,2019-12
30,9,Michigan,state,,2019-12-31,173135.35156212587,2019,12,2019-12
40,10,New Jersey,state,,2019-12-31,353563.4252656848,2019,12,2019-12
56,11,Virginia,state,,2019-12-31,283496.5231368959,2019,12,2019-12
59,12,Washington,state,,2019-12-31,414083.26678356313,2019,12,2019-12
8,13,Arizona,state,,2019-12-31,280559.96053845825,2019,12,2019-12
26,14,Massachusetts,state,,2019-12-31,436993.9276855088,2019,12,2019-12
53,15,Tennessee,state,,2019-12-31,212260.99732554157,2019,12,2019-12
22,16,Indiana,state,,2019-12-31,161757.20780016287,2019,12,2019-12
27,17,Maryland,state,,2019-12-31,322470.8704668779,2019,12,2019-12
32,18,Missouri,state,,2019-12-31,172162.02743905757,2019,12,2019-12
60,19,Wisconsin,state,,2019-12-31,211175.50309969945,2019,12,2019-12
10,20,Colorado,state,,2019-12-31,409271.9029606206,2019,12,2019-12
31,21,Minnesota,state,,2019-12-31,257272.24897332545,2019,12,2019-12
51,22,South Carolina,state,,2019-12-31,197866.0977434492,2019,12,2019-12
4,23,Alabama,state,,2019-12-31,165153.70646452947,2019,12,2019-12
25,24,Louisiana,state,,2019-12-31,194343.75755518363,2019,12,2019-12
24,25,Kentucky,state,,2019-12-31,153034.3501870791,2019,12,2019-12
46,26,Oregon,state,,2019-12-31,369435.49459137645,2019,12,2019-12
45,27,Oklahoma,state,,2019-12-31,145662.55987299714,2019,12,2019-12
11,28,Connecticut,state,,2019-12-31,261456.4709970629,2019,12,2019-12
55,30,Utah,state,,2019-12-31,350171.50452256016,2019,12,2019-12
19,31,Iowa,state,,2019-12-31,163924.0612554765,2019,12,2019-12
42,32,Nevada,state,,2019-12-31,309673.76135782833,2019,12,2019-12
6,33,Arkansas,state,,2019-12-31,153147.44447309576,2019,12,2019-12
34,34,Mississippi,state,,2019-12-31,146469.73127647393,2019,12,2019-12
23,35,Kansas,state,,2019-12-31,157828.2571841654,2019,12,2019-12
41,36,New Mexico,state,,2019-12-31,203074.23302914636,2019,12,2019-12
38,37,Nebraska,state,,2019-12-31,185194.38134736868,2019,12,2019-12
20,38,Idaho,state,,2019-12-31,295496.2724107979,2019,12,2019-12
61,39,West Virginia,state,,2019-12-31,119926.15752881802,2019,12,2019-12
18,40,Hawaii,state,,2019-12-31,613063.4759521714,2019,12,2019-12
39,41,New Hampshire,state,,2019-12-31,293685.4992785532,2019,12,2019-12
28,42,Maine,state,,2019-12-31,242937.9460338855,2019,12,2019-12
50,43,Rhode Island,state,,2019-12-31,305137.1919324891,2019,12,2019-12
35,44,Montana,state,,2019-12-31,273476.3419633343,2019,12,2019-12
13,45,Delaware,state,,2019-12-31,276761.4039023781,2019,12,2019-12
52,46,South Dakota,state,,2019-12-31,211294.73121408912,2019,12,2019-12
37,47,North Dakota,state,,2019-12-31,224893.92401356372,2019,12,2019-12
3,48,Alaska,state,,2019-12-31,313470.8966967465,2019,12,2019-12
12,49,District of Columbia,state,,2019-12-31,580465.2913773851,2019,12,2019-12
58,50,Vermont,state,,2019-12-31,267370.4267492991,2019,12,2019-12
62,51,Wyoming,state,,2019-12-31,254557.6877082252,2019,12,2019-12
9,0,California,state,,2020-01-31,559397.7064124554,2020,1,2020-01
54,1,Texas,state,,2020-01-31,222795.6557883545,2020,1,2020-01
14,2,Florida,state,,2020-01-31,252318.4377569641,2020,1,2020-01
43,3,New York,state,,2020-01-31,347971.8125727113,2020,1,2020-01
47,4,Pennsylvania,state,,2020-01-31,196850.91631027756,2020,1,2020-01
21,5,Illinois,state,,2020-01-31,197875.43999232055,2020,1,2020-01
44,6,Ohio,state,,2020-01-31,156710.2962418433,2020,1,2020-01
16,7,Georgia,state,,2020-01-31,215824.5955591326,2020,1,2020-01
36,8,North Carolina,state,,2020-01-31,215389.29711023305,2020,1,2020-01
30,9,Michigan,state,,2020-01-31,174068.01544815034,2020,1,2020-01
40,10,New Jersey,state,,2020-01-31,355701.40038014087,2020,1,2020-01
56,11,Virginia,state,,2020-01-31,285185.1750059184,2020,1,2020-01
59,12,Washington,state,,2020-01-31,417612.0760064763,2020,1,2020-01
8,13,Arizona,state,,2020-01-31,283087.6286595892,2020,1,2020-01
26,14,Massachusetts,state,,2020-01-31,439160.4469778537,2020,1,2020-01
53,15,Tennessee,state,,2020-01-31,214079.79929316588,2020,1,2020-01
22,16,Indiana,state,,2020-01-31,162950.52823143333,2020,1,2020-01
27,17,Maryland,state,,2020-01-31,324012.01466415776,2020,1,2020-01
32,18,Missouri,state,,2020-01-31,173185.93695303242,2020,1,2020-01
60,19,Wisconsin,state,,2020-01-31,212357.57212169317,2020,1,2020-01
10,20,Colorado,state,,2020-01-31,411610.4076243811,2020,1,2020-01
31,21,Minnesota,state,,2020-01-31,258874.2639284572,2020,1,2020-01
51,22,South Carolina,state,,2020-01-31,199153.84589364135,2020,1,2020-01
4,23,Alabama,state,,2020-01-31,166443.298882628,2020,1,2020-01
25,24,Louisiana,state,,2020-01-31,195838.03366300013,2020,1,2020-01
24,25,Kentucky,state,,2020-01-31,154072.1809239314,2020,1,2020-01
46,26,Oregon,state,,2020-01-31,372281.8523194978,2020,1,2020-01
45,27,Oklahoma,state,,2020-01-31,147202.6736401062,2020,1,2020-01
11,28,Connecticut,state,,2020-01-31,262622.17307341314,2020,1,2020-01
55,30,Utah,state,,2020-01-31,353183.3302966568,2020,1,2020-01
19,31,Iowa,state,,2020-01-31,164228.99313966217,2020,1,2020-01
42,32,Nevada,state,,2020-01-31,311245.60600917926,2020,1,2020-01
6,33,Arkansas,state,,2020-01-31,153613.76083972576,2020,1,2020-01
34,34,Mississippi,state,,2020-01-31,146635.6064591766,2020,1,2020-01
23,35,Kansas,state,,2020-01-31,158872.88947413894,2020,1,2020-01
41,36,New Mexico,state,,2020-01-31,204580.9535266213,2020,1,2020-01
38,37,Nebraska,state,,2020-01-31,186205.8436305014,2020,1,2020-01
20,38,Idaho,state,,2020-01-31,298811.8906470824,2020,1,2020-01
61,39,West Virginia,state,,2020-01-31,119987.95354524803,2020,1,2020-01
18,40,Hawaii,state,,2020-01-31,615403.0791045084,2020,1,2020-01
39,41,New Hampshire,state,,2020-01-31,295356.77113079256,2020,1,2020-01
28,42,Maine,state,,2020-01-31,244472.82780548,2020,1,2020-01
50,43,Rhode Island,state,,2020-01-31,307551.41837631614,2020,1,2020-01
35,44,Montana,state,,2020-01-31,275316.59909797827,2020,1,2020-01
13,45,Delaware,state,,2020-01-31,277957.6139542603,2020,1,2020-01
52,46,South Dakota,state,,2020-01-31,212279.4376436219,2020,1,2020-01
37,47,North Dakota,state,,2020-01-31,225240.42743433124,2020,1,2020-01
3,48,Alaska,state,,2020-01-31,314727.4282706524,2020,1,2020-01
12,49,District of Columbia,state,,2020-01-31,583094.1285611911,2020,1,2020-01
58,50,Vermont,state,,2020-01-31,268864.3326741429,2020,1,2020-01
62,51,Wyoming,state,,2020-01-31,255779.12606374815,2020,1,2020-01
9,0,California,state,,2020-02-29,561701.578233098,2020,2,2020-02
54,1,Texas,state,,2020-02-29,223952.69086902635,2020,2,2020-02
14,2,Florida,state,,2020-02-29,254157.4775558086,2020,2,2020-02
43,3,New York,state,,2020-02-29,349703.36015998904,2020,2,2020-02
47,4,Pennsylvania,state,,2020-02-29,198061.9657747172,2020,2,2020-02
21,5,Illinois,state,,2020-02-29,199046.22962804436,2020,2,2020-02
44,6,Ohio,state,,2020-02-29,157737.65159179937,2020,2,2020-02
16,7,Georgia,state,,2020-02-29,217438.07581172223,2020,2,2020-02
36,8,North Carolina,state,,2020-02-29,216728.516654914,2020,2,2020-02
30,9,Michigan,state,,2020-02-29,175257.2442086599,2020,2,2020-02
40,10,New Jersey,state,,2020-02-29,357757.0166809442,2020,2,2020-02
56,11,Virginia,state,,2020-02-29,286819.9952813974,2020,2,2020-02
59,12,Washington,state,,2020-02-29,421475.404192006,2020,2,2020-02
8,13,Arizona,state,,2020-02-29,285852.58795124845,2020,2,2020-02
26,14,Massachusetts,state,,2020-02-29,441617.1752796488,2020,2,2020-02
53,15,Tennessee,state,,2020-02-29,215732.0990702488,2020,2,2020-02
22,16,Indiana,state,,2020-02-29,164129.83124538537,2020,2,2020-02
27,17,Maryland,state,,2020-02-29,325741.436421862,2020,2,2020-02
32,18,Missouri,state,,2020-02-29,174316.18461017995,2020,2,2020-02
60,19,Wisconsin,state,,2020-02-29,213477.2215795146,2020,2,2020-02
10,20,Colorado,state,,2020-02-29,414215.508310112,2020,2,2020-02
31,21,Minnesota,state,,2020-02-29,260656.48513449277,2020,2,2020-02
51,22,South Carolina,state,,2020-02-29,200219.1634310232,2020,2,2020-02
4,23,Alabama,state,,2020-02-29,167518.66527687525,2020,2,2020-02
25,24,Louisiana,state,,2020-02-29,197208.0564914825,2020,2,2020-02
24,25,Kentucky,state,,2020-02-29,154954.66406139315,2020,2,2020-02
46,26,Oregon,state,,2020-02-29,375178.0620454643,2020,2,2020-02
45,27,Oklahoma,state,,2020-02-29,148507.26403134238,2020,2,2020-02
11,28,Connecticut,state,,2020-02-29,263871.28528543015,2020,2,2020-02
55,30,Utah,state,,2020-02-29,356402.0068167273,2020,2,2020-02
19,31,Iowa,state,,2020-02-29,164529.53198073898,2020,2,2020-02
42,32,Nevada,state,,2020-02-29,312989.49015984125,2020,2,2020-02
6,33,Arkansas,state,,2020-02-29,154195.25000904265,2020,2,2020-02
34,34,Mississippi,state,,2020-02-29,146936.43799775105,2020,2,2020-02
23,35,Kansas,state,,2020-02-29,160033.90565203573,2020,2,2020-02
41,36,New Mexico,state,,2020-02-29,205790.56837062896,2020,2,2020-02
38,37,Nebraska,state,,2020-02-29,187174.4299205271,2020,2,2020-02
20,38,Idaho,state,,2020-02-29,302290.2720351275,2020,2,2020-02
61,39,West Virginia,state,,2020-02-29,120470.66451592308,2020,2,2020-02
18,40,Hawaii,state,,2020-02-29,617852.9835805647,2020,2,2020-02
39,41,New Hampshire,state,,2020-02-29,297086.3269208861,2020,2,2020-02
28,42,Maine,state,,2020-02-29,246099.56392533355,2020,2,2020-02
50,43,Rhode Island,state,,2020-02-29,310035.2382060434,2020,2,2020-02
35,44,Montana,state,,2020-02-29,277427.63098397007,2020,2,2020-02
13,45,Delaware,state,,2020-02-29,279322.3130726167,2020,2,2020-02
52,46,South Dakota,state,,2020-02-29,213115.61271993065,2020,2,2020-02
37,47,North Dakota,state,,2020-02-29,225473.07650131205,2020,2,2020-02
3,48,Alaska,state,,2020-02-29,315528.0533452032,2020,2,2020-02
12,49,District of Columbia,state,,2020-02-29,586704.8812692739,2020,2,2020-02
58,50,Vermont,state,,2020-02-29,270024.8365332034,2020,2,2020-02
62,51,Wyoming,state,,2020-02-29,256719.53812911615,2020,2,2020-02
9,0,California,state,,2020-03-31,563921.2505191822,2020,3,2020-03
54,1,Texas,state,,2020-03-31,225081.10456829672,2020,3,2020-03
14,2,Florida,state,,2020-03-31,255773.2186049062,2020,3,2020-03
43,3,New York,state,,2020-03-31,351297.08701771667,2020,3,2020-03
47,4,Pennsylvania,state,,2020-03-31,199361.58680810127,2020,3,2020-03
21,5,Illinois,state,,2020-03-31,200191.2340832152,2020,3,2020-03
44,6,Ohio,state,,2020-03-31,158850.99532745374,2020,3,2020-03
16,7,Georgia,state,,2020-03-31,218967.24090013996,2020,3,2020-03
36,8,North Carolina,state,,2020-03-31,218224.45409108695,2020,3,2020-03
30,9,Michigan,state,,2020-03-31,176704.7748830927,2020,3,2020-03
40,10,New Jersey,state,,2020-03-31,360338.19470981305,2020,3,2020-03
56,11,Virginia,state,,2020-03-31,288346.2463977975,2020,3,2020-03
59,12,Washington,state,,2020-03-31,425794.03457343805,2020,3,2020-03
8,13,Arizona,state,,2020-03-31,288989.93197933875,2020,3,2020-03
26,14,Massachusetts,state,,2020-03-31,444690.66360478615,2020,3,2020-03
53,15,Tennessee,state,,2020-03-31,217336.86888689615,2020,3,2020-03
22,16,Indiana,state,,2020-03-31,165411.43942209752,2020,3,2020-03
27,17,Maryland,state,,2020-03-31,327552.5581058551,2020,3,2020-03
32,18,Missouri,state,,2020-03-31,175583.729345843,2020,3,2020-03
60,19,Wisconsin,state,,2020-03-31,214745.33836875545,2020,3,2020-03
10,20,Colorado,state,,2020-03-31,417213.9135686555,2020,3,2020-03
31,21,Minnesota,state,,2020-03-31,262605.6916338518,2020,3,2020-03
51,22,South Carolina,state,,2020-03-31,201347.43067313483,2020,3,2020-03
4,23,Alabama,state,,2020-03-31,168621.50258172143,2020,3,2020-03
25,24,Louisiana,state,,2020-03-31,198256.11516954112,2020,3,2020-03
24,25,Kentucky,state,,2020-03-31,155899.8515948094,2020,3,2020-03
46,26,Oregon,state,,2020-03-31,378223.5259851394,2020,3,2020-03
45,27,Oklahoma,state,,2020-03-31,149447.561580015,2020,3,2020-03
11,28,Connecticut,state,,2020-03-31,265604.16034671135,2020,3,2020-03
55,30,Utah,state,,2020-03-31,359812.713881766,2020,3,2020-03
19,31,Iowa,state,,2020-03-31,164882.29365059998,2020,3,2020-03
42,32,Nevada,state,,2020-03-31,314927.4292099105,2020,3,2020-03
6,33,Arkansas,state,,2020-03-31,155009.05923750554,2020,3,2020-03
34,34,Mississippi,state,,2020-03-31,147641.37477940496,2020,3,2020-03
23,35,Kansas,state,,2020-03-31,161372.19722386615,2020,3,2020-03
41,36,New Mexico,state,,2020-03-31,207024.7199759249,2020,3,2020-03
38,37,Nebraska,state,,2020-03-31,188140.52730739687,2020,3,2020-03
20,38,Idaho,state,,2020-03-31,306102.0363409975,2020,3,2020-03
61,39,West Virginia,state,,2020-03-31,121311.66778153532,2020,3,2020-03
18,40,Hawaii,state,,2020-03-31,620231.2793146184,2020,3,2020-03
39,41,New Hampshire,state,,2020-03-31,299247.05359067395,2020,3,2020-03
28,42,Maine,state,,2020-03-31,248284.10046745467,2020,3,2020-03
50,43,Rhode Island,state,,2020-03-31,312800.9595625209,2020,3,2020-03
35,44,Montana,state,,2020-03-31,280143.1110911148,2020,3,2020-03
13,45,Delaware,state,,2020-03-31,280774.1733511761,2020,3,2020-03
52,46,South Dakota,state,,2020-03-31,214124.5492496261,2020,3,2020-03
37,47,North Dakota,state,,2020-03-31,225735.18360667516,2020,3,2020-03
3,48,Alaska,state,,2020-03-31,315979.42585134815,2020,3,2020-03
12,49,District of Columbia,state,,2020-03-31,591525.4615791243,2020,3,2020-03
58,50,Vermont,state,,2020-03-31,271000.2160941803,2020,3,2020-03
62,51,Wyoming,state,,2020-03-31,257603.2819359172,2020,3,2020-03
9,0,California,state,,2020-04-30,565970.8755922049,2020,4,2020-04
54,1,Texas,state,,2020-04-30,225894.5803940875,2020,4,2020-04
14,2,Florida,state,,2020-04-30,256756.00662731775,2020,4,2020-04
43,3,New York,state,,2020-04-30,352620.82749161264,2020,4,2020-04
47,4,Pennsylvania,state,,2020-04-30,200786.7318398821,2020,4,2020-04
21,5,Illinois,state,,2020-04-30,201016.99445182589,2020,4,2020-04
44,6,Ohio,state,,2020-04-30,159860.82935225943,2020,4,2020-04
16,7,Georgia,state,,2020-04-30,220179.3966276801,2020,4,2020-04
36,8,North Carolina,state,,2020-04-30,219664.5187902388,2020,4,2020-04
30,9,Michigan,state,,2020-04-30,178066.53703407166,2020,4,2020-04
40,10,New Jersey,state,,2020-04-30,362833.9404947129,2020,4,2020-04
56,11,Virginia,state,,2020-04-30,289625.9601864918,2020,4,2020-04
59,12,Washington,state,,2020-04-30,430099.19447441056,2020,4,2020-04
8,13,Arizona,state,,2020-04-30,291827.1746437004,2020,4,2020-04
26,14,Massachusetts,state,,2020-04-30,447373.811882399,2020,4,2020-04
53,15,Tennessee,state,,2020-04-30,218689.6450773542,2020,4,2020-04
22,16,Indiana,state,,2020-04-30,166644.2788800877,2020,4,2020-04
27,17,Maryland,state,,2020-04-30,329165.20838129777,2020,4,2020-04
32,18,Missouri,state,,2020-04-30,176725.66891368956,2020,4,2020-04
60,19,Wisconsin,state,,2020-04-30,216059.13077605364,2020,4,2020-04
10,20,Colorado,state,,2020-04-30,420067.7949243405,2020,4,2020-04
31,21,Minnesota,state,,2020-04-30,264347.072108784,2020,4,2020-04
51,22,South Carolina,state,,2020-04-30,202381.86465693428,2020,4,2020-04
4,23,Alabama,state,,2020-04-30,169768.77703651693,2020,4,2020-04
25,24,Louisiana,state,,2020-04-30,199091.66078975148,2020,4,2020-04
24,25,Kentucky,state,,2020-04-30,156718.53853252158,2020,4,2020-04
46,26,Oregon,state,,2020-04-30,380596.3901398743,2020,4,2020-04
45,27,Oklahoma,state,,2020-04-30,149954.90528232095,2020,4,2020-04
11,28,Connecticut,state,,2020-04-30,267277.71562571026,2020,4,2020-04
55,30,Utah,state,,2020-04-30,363011.28568777913,2020,4,2020-04
19,31,Iowa,state,,2020-04-30,165440.4522644457,2020,4,2020-04
42,32,Nevada,state,,2020-04-30,316287.3683769346,2020,4,2020-04
6,33,Arkansas,state,,2020-04-30,156184.51062230187,2020,4,2020-04
34,34,Mississippi,state,,2020-04-30,148617.5944138907,2020,4,2020-04
23,35,Kansas,state,,2020-04-30,162673.99293430147,2020,4,2020-04
41,36,New Mexico,state,,2020-04-30,208303.38763251,2020,4,2020-04
38,37,Nebraska,state,,2020-04-30,189071.4242767866,2020,4,2020-04
20,38,Idaho,state,,2020-04-30,309896.1904950959,2020,4,2020-04
61,39,West Virginia,state,,2020-04-30,122402.16477593286,2020,4,2020-04
18,40,Hawaii,state,,2020-04-30,622112.4134783191,2020,4,2020-04
39,41,New Hampshire,state,,2020-04-30,301318.7266395012,2020,4,2020-04
28,42,Maine,state,,2020-04-30,250549.930823522,2020,4,2020-04
50,43,Rhode Island,state,,2020-04-30,315143.8675142193,2020,4,2020-04
35,44,Montana,state,,2020-04-30,282626.4613518668,2020,4,2020-04
13,45,Delaware,state,,2020-04-30,281874.8208021853,2020,4,2020-04
52,46,South Dakota,state,,2020-04-30,215332.12182486115,2020,4,2020-04
37,47,North Dakota,state,,2020-04-30,226427.49062951616,2020,4,2020-04
3,48,Alaska,state,,2020-04-30,316036.79846714385,2020,4,2020-04
12,49,District of Columbia,state,,2020-04-30,596274.0196266043,2020,4,2020-04
58,50,Vermont,state,,2020-04-30,272010.7851066504,2020,4,2020-04
62,51,Wyoming,state,,2020-04-30,258861.07401488008,2020,4,2020-04
9,0,California,state,,2020-05-31,566229.7429210682,2020,5,2020-05
54,1,Texas,state,,2020-05-31,226185.05007112172,2020,5,2020-05
14,2,Florida,state,,2020-05-31,257027.04301628665,2020,5,2020-05
43,3,New York,state,,2020-05-31,353772.5152532055,2020,5,2020-05
47,4,Pennsylvania,state,,2020-05-31,201651.27217264453,2020,5,2020-05
21,5,Illinois,state,,2020-05-31,201123.965341626,2020,5,2020-05
44,6,Ohio,state,,2020-05-31,160507.17382412046,2020,5,2020-05
16,7,Georgia,state,,2020-05-31,220772.68497755865,2020,5,2020-05
36,8,North Carolina,state,,2020-05-31,220616.42884360315,2020,5,2020-05
30,9,Michigan,state,,2020-05-31,178728.308391872,2020,5,2020-05
40,10,New Jersey,state,,2020-05-31,364683.1053009669,2020,5,2020-05
56,11,Virginia,state,,2020-05-31,290307.0807416858,2020,5,2020-05
59,12,Washington,state,,2020-05-31,432834.47838846873,2020,5,2020-05
8,13,Arizona,state,,2020-05-31,293798.006114535,2020,5,2020-05
26,14,Massachusetts,state,,2020-05-31,448979.6393044913,2020,5,2020-05
53,15,Tennessee,state,,2020-05-31,219650.7886351889,2020,5,2020-05
22,16,Indiana,state,,2020-05-31,167537.14457763545,2020,5,2020-05
27,17,Maryland,state,,2020-05-31,329863.85677163856,2020,5,2020-05
32,18,Missouri,state,,2020-05-31,177485.40372922234,2020,5,2020-05
60,19,Wisconsin,state,,2020-05-31,217115.6157596957,2020,5,2020-05
10,20,Colorado,state,,2020-05-31,421429.6263666363,2020,5,2020-05
31,21,Minnesota,state,,2020-05-31,265248.82853587,2020,5,2020-05
51,22,South Carolina,state,,2020-05-31,203274.5288521817,2020,5,2020-05
4,23,Alabama,state,,2020-05-31,170739.44439655976,2020,5,2020-05
25,24,Louisiana,state,,2020-05-31,199364.9667120391,2020,5,2020-05
24,25,Kentucky,state,,2020-05-31,157515.87682670375,2020,5,2020-05
46,26,Oregon,state,,2020-05-31,381637.36173954327,2020,5,2020-05
45,27,Oklahoma,state,,2020-05-31,150098.59660588647,2020,5,2020-05
11,28,Connecticut,state,,2020-05-31,268215.64631218323,2020,5,2020-05
55,30,Utah,state,,2020-05-31,364923.9702646039,2020,5,2020-05
19,31,Iowa,state,,2020-05-31,166012.63637070704,2020,5,2020-05
42,32,Nevada,state,,2020-05-31,316637.53918741783,2020,5,2020-05
6,33,Arkansas,state,,2020-05-31,157164.08729006076,2020,5,2020-05
34,34,Mississippi,state,,2020-05-31,149394.76551162382,2020,5,2020-05
23,35,Kansas,state,,2020-05-31,163422.0329528986,2020,5,2020-05
41,36,New Mexico,state,,2020-05-31,209467.88900958755,2020,5,2020-05
38,37,Nebraska,state,,2020-05-31,189755.1895963633,2020,5,2020-05
20,38,Idaho,state,,2020-05-31,312932.34474247094,2020,5,2020-05
61,39,West Virginia,state,,2020-05-31,123156.31533494157,2020,5,2020-05
18,40,Hawaii,state,,2020-05-31,622383.042104167,2020,5,2020-05
39,41,New Hampshire,state,,2020-05-31,302989.40213807736,2020,5,2020-05
28,42,Maine,state,,2020-05-31,252463.92049793908,2020,5,2020-05
50,43,Rhode Island,state,,2020-05-31,316182.6531543825,2020,5,2020-05
35,44,Montana,state,,2020-05-31,284167.9286625556,2020,5,2020-05
13,45,Delaware,state,,2020-05-31,282029.76787066954,2020,5,2020-05
52,46,South Dakota,state,,2020-05-31,216400.8630137126,2020,5,2020-05
37,47,North Dakota,state,,2020-05-31,226886.95967184813,2020,5,2020-05
3,48,Alaska,state,,2020-05-31,315242.73284356395,2020,5,2020-05
12,49,District of Columbia,state,,2020-05-31,598986.5910088042,2020,5,2020-05
58,50,Vermont,state,,2020-05-31,272884.9626002408,2020,5,2020-05
62,51,Wyoming,state,,2020-05-31,259972.01447711024,2020,5,2020-05
9,0,California,state,,2020-06-30,565003.3860707982,2020,6,2020-06
54,1,Texas,state,,2020-06-30,226358.90771262973,2020,6,2020-06
14,2,Florida,state,,2020-06-30,257162.94925866785,2020,6,2020-06
43,3,New York,state,,2020-06-30,354395.1088225143,2020,6,2020-06
47,4,Pennsylvania,state,,2020-06-30,202008.7141081868,2020,6,2020-06
21,5,Illinois,state,,2020-06-30,200816.4196903732,2020,6,2020-06
44,6,Ohio,state,,2020-06-30,160959.0727217585,2020,6,2020-06
16,7,Georgia,state,,2020-06-30,221155.4584631929,2020,6,2020-06
36,8,North Carolina,state,,2020-06-30,221317.0007007362,2020,6,2020-06
30,9,Michigan,state,,2020-06-30,178955.82240695515,2020,6,2020-06
40,10,New Jersey,state,,2020-06-30,365391.68565581815,2020,6,2020-06
56,11,Virginia,state,,2020-06-30,290741.37547288154,2020,6,2020-06
59,12,Washington,state,,2020-06-30,434287.8081608207,2020,6,2020-06
8,13,Arizona,state,,2020-06-30,295151.2219619623,2020,6,2020-06
26,14,Massachusetts,state,,2020-06-30,449702.2286168025,2020,6,2020-06
53,15,Tennessee,state,,2020-06-30,220381.1694722852,2020,6,2020-06
22,16,Indiana,state,,2020-06-30,168070.4958960497,2020,6,2020-06
27,17,Maryland,state,,2020-06-30,329988.90579890826,2020,6,2020-06
32,18,Missouri,state,,2020-06-30,177901.58225036613,2020,6,2020-06
60,19,Wisconsin,state,,2020-06-30,217826.72895804432,2020,6,2020-06
10,20,Colorado,state,,2020-06-30,421630.2410145986,2020,6,2020-06
31,21,Minnesota,state,,2020-06-30,265464.6222396668,2020,6,2020-06
51,22,South Carolina,state,,2020-06-30,204051.35935403255,2020,6,2020-06
4,23,Alabama,state,,2020-06-30,171563.77503855637,2020,6,2020-06
25,24,Louisiana,state,,2020-06-30,199262.205843569,2020,6,2020-06
24,25,Kentucky,state,,2020-06-30,158233.56325742463,2020,6,2020-06
46,26,Oregon,state,,2020-06-30,381701.8828368702,2020,6,2020-06
45,27,Oklahoma,state,,2020-06-30,150258.56560921625,2020,6,2020-06
11,28,Connecticut,state,,2020-06-30,268375.2823481533,2020,6,2020-06
55,30,Utah,state,,2020-06-30,365971.4820705337,2020,6,2020-06
19,31,Iowa,state,,2020-06-30,166502.82138008854,2020,6,2020-06
42,32,Nevada,state,,2020-06-30,316414.5232576002,2020,6,2020-06
6,33,Arkansas,state,,2020-06-30,157953.92075289277,2020,6,2020-06
34,34,Mississippi,state,,2020-06-30,149676.5038065857,2020,6,2020-06
23,35,Kansas,state,,2020-06-30,163883.9448412907,2020,6,2020-06
41,36,New Mexico,state,,2020-06-30,210614.43513448365,2020,6,2020-06
38,37,Nebraska,state,,2020-06-30,190360.9629470996,2020,6,2020-06
20,38,Idaho,state,,2020-06-30,315136.69932746724,2020,6,2020-06
61,39,West Virginia,state,,2020-06-30,123466.19688236718,2020,6,2020-06
18,40,Hawaii,state,,2020-06-30,621534.9073487167,2020,6,2020-06
39,41,New Hampshire,state,,2020-06-30,304239.1500744357,2020,6,2020-06
28,42,Maine,state,,2020-06-30,254063.4369183265,2020,6,2020-06
50,43,Rhode Island,state,,2020-06-30,316283.9763857108,2020,6,2020-06
35,44,Montana,state,,2020-06-30,284789.8461606901,2020,6,2020-06
13,45,Delaware,state,,2020-06-30,281849.873901777,2020,6,2020-06
52,46,South Dakota,state,,2020-06-30,217143.0992919927,2020,6,2020-06
37,47,North Dakota,state,,2020-06-30,227168.48564288567,2020,6,2020-06
3,48,Alaska,state,,2020-06-30,314129.079352943,2020,6,2020-06
12,49,District of Columbia,state,,2020-06-30,599470.5890332237,2020,6,2020-06
58,50,Vermont,state,,2020-06-30,273500.05059630354,2020,6,2020-06
62,51,Wyoming,state,,2020-06-30,260831.9430715939,2020,6,2020-06
9,0,California,state,,2020-07-31,564845.1304588906,2020,7,2020-07
54,1,Texas,state,,2020-07-31,227038.53414257543,2020,7,2020-07
